CustomerID,Recency,Frequency,Monetary,AvgBasketSize,DistinctProducts,TenureDays,AvgOrderValue,PurchaseFreqPerMonth,Churn,ChurnProbability,ChurnRiskTier
101380,47,25,26717.15,7.9714285714285715,50,331,1068.6860000000001,2.2658610271903323,0,0.7849575,High
101381,0,6,2902.33,6.363636363636363,11,22,483.72166666666664,8.181818181818182,0,0.09553925,Low
101382,311,20,16090.78,7.185185185185185,44,136,804.539,4.411764705882353,1,0.9711717,High
101384,3,19,15271.0,7.313725490196078,42,332,803.7368421052631,1.716867469879518,0,0.1252172,Low
101385,0,55,47086.99,7.309677419354839,91,280,856.1270909090908,5.892857142857142,0,0.024870403,Low
101386,17,12,11027.0,7.484848484848484,31,115,918.9166666666666,3.1304347826086953,1,0.43918964,Medium
101387,11,3,1429.32,4.4,5,14,476.44,6.428571428571429,0,0.1586524,Low
101388,9,77,73813.73,7.837320574162679,95,493,958.61987012987,4.685598377281948,0,0.025499512,Low
101389,1,32,29193.64,8.0,61,344,912.30125,2.7906976744186047,0,0.050963603,Low
101390,30,10,8993.04,6.88,23,232,899.3040000000001,1.293103448275862,0,0.5684891,Medium
101391,3,21,15586.99,7.8,41,206,742.2376190476191,3.058252427184466,0,0.15566297,Low
101392,153,9,6237.73,6.875,23,66,693.0811111111111,4.090909090909091,1,0.9765509,High
101394,11,19,16036.51,6.981481481481482,42,138,844.0268421052632,4.130434782608696,0,0.18606855,Low
101396,25,2,2440.63,6.285714285714286,7,1,1220.315,60.0,0,0.19389324,Low
101398,12,5,9533.04,8.941176470588236,13,73,1906.6080000000002,2.0547945205479454,0,0.3764135,Medium
101400,5,17,14678.67,7.204081632653061,41,154,863.4511764705883,3.3116883116883113,0,0.1599613,Low
101402,0,69,65031.69,7.7105263157894735,95,362,942.4882608695652,5.718232044198895,0,0.022075133,Low
101404,6,48,45566.2,7.524475524475524,82,254,949.2958333333332,5.669291338582677,0,0.030026983,Low
101405,4,17,15306.279999999999,7.75,33,123,900.3694117647058,4.146341463414634,0,0.11686634,Low
101406,9,21,22186.84,7.578125,54,395,1056.5161904761906,1.5949367088607596,0,0.0635374,Low
101407,72,18,18785.72,8.206896551724139,48,305,1043.6511111111113,1.7704918032786887,1,0.8932292,High
101408,179,4,2277.0299999999997,7.571428571428571,7,100,569.2574999999999,1.2,1,0.9776105,High
101409,99,65,62517.44,7.901734104046243,93,412,961.8067692307693,4.733009708737864,1,0.9468207,High
101412,1,18,16126.03,7.511627906976744,35,172,895.8905555555556,3.13953488372093,0,0.16429874,Low
101413,13,2,1895.1599999999999,9.4,5,8,947.5799999999999,7.5,0,0.14021602,Low
101414,24,4,3467.77,5.615384615384615,12,50,866.9425,2.4,0,0.5273816,Medium
101415,42,4,3611.41,6.9,10,6,902.8525,20.0,0,0.45917565,Medium
101416,34,28,24613.8,8.150684931506849,56,278,879.0642857142857,3.0215827338129495,0,0.551258,Medium
101417,7,6,5754.84,7.631578947368421,16,131,959.14,1.3740458015267176,0,0.337027,Medium
101418,1,33,28727.81,7.144329896907217,60,541,870.539696969697,1.8299445471349352,0,0.03507857,Low
101419,0,12,8651.92,8.695652173913043,21,101,720.9933333333333,3.5643564356435644,0,0.13911578,Low
101420,4,45,43764.04,7.525547445255475,83,431,972.5342222222223,3.1322505800464038,0,0.026812945,Low
101421,3,14,18032.22,8.121951219512194,37,58,1288.0157142857145,7.241379310344827,0,0.058329582,Low
101422,9,4,4482.28,6.909090909090909,10,56,1120.57,2.142857142857143,0,0.32934493,Medium
101423,70,12,10401.14,7.896551724137931,28,115,866.7616666666667,3.1304347826086953,1,0.9178555,High
101424,2,16,15053.91,7.6,35,346,940.869375,1.3872832369942196,0,0.095490806,Low
101425,2,19,23171.26,6.846153846153846,51,100,1219.54,5.7,0,0.04770415,Low
101426,71,9,9295.5,7.793103448275862,23,260,1032.8333333333333,1.0384615384615385,0,0.85547394,High
101427,33,50,49164.69,7.206666666666667,82,361,983.2938,4.1551246537396125,0,0.20731536,Low
101428,10,8,8954.84,7.9,19,80,1119.355,3.0,0,0.32777384,Medium
101429,27,26,22132.33,7.173913043478261,58,156,851.2434615384616,5.0,0,0.3838638,Medium
101430,152,16,10545.84,6.82051282051282,33,262,659.115,1.8320610687022902,1,0.97679615,High
101431,45,6,5628.43,9.333333333333334,12,70,938.0716666666667,2.571428571428571,0,0.6888113,High
101432,11,5,4192.01,7.0588235294117645,15,24,838.402,6.25,1,0.13254653,Low
101433,52,15,14870.94,7.918918918918919,30,111,991.3960000000001,4.0540540540540535,1,0.8226324,High
101434,40,17,16776.19,8.0,40,240,986.8347058823529,2.125,1,0.71579474,High
101435,210,13,9370.65,6.8,32,155,720.8192307692308,2.5161290322580645,1,0.9770408,High
101436,317,16,9959.16,6.897435897435898,32,166,622.4475,2.891566265060241,1,0.9770408,High
101437,8,16,14342.74,7.555555555555555,33,430,896.42125,1.1162790697674418,0,0.08703802,Low
101439,7,4,3461.0099999999998,8.454545454545455,9,55,865.2524999999999,2.181818181818182,1,0.3288438,Medium
101440,24,1,950.06,7.333333333333333,3,1,950.06,30.0,0,0.19383581,Low
101441,4,56,53993.89,7.7555555555555555,79,467,964.1766071428572,3.5974304068522485,0,0.023304528,Low
101442,43,4,3040.99,7.2,10,82,760.2475,1.4634146341463414,1,0.7423239,High
101443,9,1,200.64,4.0,1,1,200.64,30.0,0,0.13770244,Low
101444,2,52,48449.4,7.697183098591549,81,416,931.7192307692308,3.75,0,0.025240226,Low
101445,106,14,11853.35,7.970588235294118,32,304,846.6678571428572,1.381578947368421,1,0.9740932,High
101446,5,15,10744.1,6.487804878048781,34,112,716.2733333333333,4.017857142857142,0,0.14087579,Low
101447,22,1,1177.99,8.4,5,1,1177.99,30.0,0,0.18627599,Low
101449,166,12,9283.88,8.458333333333334,22,131,773.6566666666666,2.7480916030534353,1,0.97655106,High
101450,4,23,18683.86,7.592592592592593,43,338,812.3417391304348,2.0414201183431953,0,0.10102069,Low
101452,9,26,28419.71,8.226666666666667,58,160,1093.065769230769,4.875,0,0.086812586,Low
101453,84,11,11718.26,6.972972972972973,34,255,1065.2963636363636,1.2941176470588236,1,0.91340566,High
101454,6,31,24387.35,7.2894736842105265,59,471,786.6887096774193,1.9745222929936306,0,0.03827722,Low
101455,176,29,33648.57,7.7555555555555555,61,253,1160.2955172413792,3.4387351778656123,1,0.97572815,High
101457,0,18,20673.63,8.76923076923077,42,89,1148.535,6.067415730337078,1,0.057987332,Low
101458,7,4,2462.81,7.0,8,11,615.7025,10.90909090909091,0,0.123267114,Low
101460,4,30,26068.11,7.63855421686747,60,142,868.937,6.338028169014084,0,0.04520843,Low
101461,10,32,29739.9,7.511111111111111,62,296,929.371875,3.243243243243243,0,0.13287559,Low
101462,58,43,40016.56,7.6923076923076925,71,312,930.6176744186046,4.134615384615384,1,0.843795,High
101463,18,23,21467.86,7.388888888888889,59,209,933.3852173913044,3.3014354066985647,0,0.32158044,Medium
101464,15,3,1816.09,7.875,8,17,605.3633333333333,5.294117647058823,0,0.1856252,Low
101465,2,9,8926.98,7.689655172413793,24,100,991.8866666666667,2.6999999999999997,0,0.2570619,Low
101466,1,19,19475.73,7.551724137931035,40,212,1025.0384210526315,2.688679245283019,0,0.14651144,Low
101467,64,30,28078.76,8.05,58,271,935.9586666666667,3.321033210332103,1,0.8753261,High
101469,120,3,2736.88,8.375,8,141,912.2933333333334,0.6382978723404255,1,0.97848606,High
101470,215,17,17165.52,8.347826086956522,39,196,1009.7364705882353,2.6020408163265305,1,0.9768059,High
101471,30,15,10527.6,8.03225806451613,27,133,701.84,3.3834586466165413,1,0.55735385,Medium
101472,117,21,14646.210000000001,6.62,41,334,697.4385714285714,1.8862275449101797,1,0.9713269,High
101473,93,1,200.64,4.0,1,1,200.64,30.0,1,0.9414029,High
101474,21,26,26207.27,7.550724637681159,55,326,1007.9719230769231,2.392638036809816,1,0.35427964,Medium
101475,3,42,39184.54,7.894308943089431,77,429,932.9652380952381,2.937062937062937,0,0.026090214,Low
101476,1,24,18255.18,8.057692307692308,43,104,760.6325,6.9230769230769225,0,0.05768911,Low
101478,2,35,39496.37,7.220183486238532,66,326,1128.4677142857145,3.2208588957055215,0,0.06699334,Low
101479,281,13,9169.869999999999,8.28125,31,178,705.3746153846153,2.191011235955056,1,0.9770408,High
101480,5,34,35607.34,8.010204081632653,69,318,1047.274705882353,3.207547169811321,0,0.08174504,Low
101484,158,12,10712.720000000001,7.625,29,170,892.7266666666668,2.1176470588235294,1,0.9769455,High
101485,5,41,40473.29,7.225806451612903,80,242,987.1534146341463,5.082644628099174,0,0.03061381,Low
101486,3,81,83394.33,7.543933054393306,105,447,1029.5596296296296,5.4362416107382545,0,0.020860659,Low
101488,2,20,14440.4,6.568965517241379,47,126,722.02,4.761904761904762,0,0.07134802,Low
101489,157,22,17545.74,7.296296296296297,43,345,797.5336363636364,1.9130434782608696,1,0.9702206,High
101490,7,7,8422.64,9.368421052631579,16,26,1203.2342857142855,8.076923076923077,0,0.11439569,Low
101491,0,41,37981.77,7.1875,73,164,926.3846341463413,7.5,0,0.031539883,Low
101492,12,71,73561.78,8.041884816753926,93,497,1036.0814084507042,4.285714285714286,0,0.02909116,Low
101493,28,30,30400.239999999998,7.931034482758621,63,272,1013.3413333333333,3.308823529411765,1,0.49429354,Medium
101494,2,12,9898.86,7.882352941176471,31,132,824.9050000000001,2.727272727272727,0,0.21233253,Low
101495,281,3,2327.54,7.777777777777778,8,52,775.8466666666667,1.7307692307692306,1,0.97709614,High
101496,4,80,73339.21,6.991189427312776,100,412,916.740125,5.825242718446602,0,0.022494044,Low
101499,3,60,57502.68,7.554216867469879,93,512,958.378,3.515625,0,0.022261087,Low
101500,3,76,65594.35,7.67005076142132,96,506,863.083552631579,4.5059288537549405,0,0.02190651,Low
101502,11,63,64764.85,7.918478260869565,91,336,1028.013492063492,5.625,0,0.04024927,Low
101503,0,61,51520.42,7.248447204968944,93,493,844.5970491803279,3.711967545638945,0,0.022788312,Low
101504,79,16,15369.49,7.931818181818182,38,139,960.593125,3.4532374100719423,1,0.93217784,High
101505,1,10,9216.27,6.6,26,92,921.6270000000001,3.260869565217391,0,0.19408153,Low
101506,185,11,6953.99,7.206896551724138,24,90,632.180909090909,3.6666666666666665,1,0.9769563,High
101507,80,7,4829.67,8.0,13,179,689.9528571428572,1.1731843575418994,1,0.91028297,High
101508,10,12,9246.42,6.0,29,288,770.535,1.25,0,0.28288665,Low
101509,19,26,24482.69,7.208955223880597,49,174,941.641923076923,4.482758620689656,0,0.20280169,Low
101510,195,10,6768.1900000000005,7.041666666666667,23,115,676.8190000000001,2.608695652173913,1,0.97732717,High
101512,5,1,252.09,9.0,1,1,252.09,30.0,0,0.10019363,Low
101513,6,2,1471.5,11.0,3,1,735.75,60.0,0,0.10754809,Low
101514,1,46,37019.32,6.846774193548387,79,370,804.7678260869565,3.7297297297297294,0,0.039391678,Low
101515,17,36,30572.81,7.327102803738318,77,460,849.2447222222222,2.3478260869565215,0,0.040164173,Low
101517,17,24,26571.49,7.676470588235294,46,309,1107.1454166666667,2.3300970873786406,0,0.30367166,Medium
101518,18,22,26207.68,8.444444444444445,49,185,1191.2581818181818,3.5675675675675675,0,0.28743201,Low
101519,26,16,16818.37,7.395833333333333,38,191,1051.148125,2.513089005235602,1,0.49379015,Medium
101520,9,21,22504.53,7.214285714285714,50,112,1071.6442857142856,5.625,0,0.087376446,Low
101521,2,7,7820.34,6.363636363636363,20,53,1117.1914285714286,3.9622641509433962,0,0.1425513,Low
101522,167,8,8241.16,8.421052631578947,19,249,1030.145,0.9638554216867469,1,0.97713256,High
101523,254,40,35051.69,7.009174311926605,77,287,876.2922500000001,4.181184668989547,1,0.9733847,High
101524,7,7,4628.05,7.352941176470588,17,65,661.15,3.230769230769231,0,0.2620008,Low
101526,1,1,645.04,8.0,1,1,645.04,30.0,0,0.09846826,Low
101528,2,60,55833.1,8.013513513513514,88,495,930.5516666666666,3.6363636363636362,0,0.022261087,Low
101530,3,56,52717.77,7.894039735099338,84,348,941.38875,4.827586206896552,0,0.022075133,Low
101531,3,81,92243.27,7.964705882352941,108,401,1138.8058024691359,6.059850374064838,0,0.022138188,Low
101532,18,1,1605.94,7.0,4,1,1605.94,30.0,0,0.17406897,Low
101533,1,79,70222.03,7.456852791878172,98,400,888.8864556962025,5.925,0,0.02118541,Low
101534,42,12,11935.12,7.7272727272727275,29,133,994.5933333333334,2.706766917293233,1,0.734538,High
101537,1,33,22582.079999999998,6.493975903614458,57,180,684.3054545454545,5.5,0,0.042797066,Low
101538,18,9,4234.64,5.75,22,178,470.5155555555556,1.5168539325842696,0,0.46478185,Medium
101539,26,32,26576.27,7.46067415730337,66,304,830.5084375,3.1578947368421053,0,0.39302185,Medium
101540,144,9,9173.8,8.0,20,173,1019.311111111111,1.560693641618497,1,0.97751755,High
101541,177,34,25559.39,7.506329113924051,57,357,751.7467647058824,2.857142857142857,1,0.970411,High
101542,68,11,10790.69,8.35483870967742,30,174,980.9718181818182,1.896551724137931,1,0.8659972,High
101543,117,13,11246.76,6.5675675675675675,28,276,865.1353846153846,1.4130434782608696,1,0.9768951,High
101544,2,17,22290.74,8.711538461538462,49,128,1311.22,3.984375,0,0.08485004,Low
101545,3,12,9647.21,7.5,27,81,803.9341666666666,4.444444444444444,0,0.08769098,Low
101546,192,11,11511.98,7.852941176470588,31,137,1046.5436363636363,2.408759124087591,1,0.9770408,High
101547,6,5,3903.04,5.4,14,48,780.608,3.125,0,0.2856883,Low
101549,3,50,43543.61,6.69172932330827,85,295,870.8722,5.084745762711864,0,0.024381055,Low
101550,41,11,8650.78,8.75,22,90,786.4345454545455,3.6666666666666665,1,0.69694555,High
101552,293,9,7149.87,6.681818181818182,20,132,794.43,2.0454545454545454,1,0.97732717,High
101553,45,22,23232.69,7.28169014084507,50,144,1056.0313636363635,4.583333333333334,1,0.7449771,High
101554,3,40,37531.5,7.07563025210084,73,380,938.2875,3.1578947368421053,0,0.04315002,Low
101555,23,17,9174.92,6.166666666666667,37,169,539.7011764705883,3.0177514792899407,1,0.5125947,Medium
101556,22,21,17285.87,6.8545454545454545,49,268,823.1366666666667,2.3507462686567164,1,0.43131244,Medium
101557,59,21,18666.14,6.782608695652174,52,218,888.8638095238096,2.889908256880734,0,0.8478006,High
101558,179,34,25932.81,7.375,66,266,762.729705882353,3.834586466165413,1,0.9768059,High
101559,17,47,42490.13,6.909722222222222,83,243,904.0453191489361,5.802469135802469,0,0.09675827,Low
101560,1,4,2383.31,8.88888888888889,9,32,595.8275,3.75,0,0.15515041,Low
101561,19,24,21736.56,6.845070422535211,49,285,905.69,2.526315789473684,0,0.32295978,Medium
101562,51,51,49448.01,7.7443609022556394,80,370,969.5688235294118,4.135135135135135,1,0.754002,High
101564,1,50,58113.58,8.121019108280255,89,433,1162.2716,3.464203233256351,0,0.02192166,Low
101565,28,23,19980.7,7.47457627118644,42,220,868.7260869565217,3.1363636363636367,1,0.528058,Medium
101566,22,19,20306.26,8.072727272727272,43,363,1068.7505263157893,1.5702479338842976,0,0.15269522,Low
101567,219,20,21628.17,7.694915254237288,46,146,1081.4085,4.109589041095891,1,0.9761988,High
101569,114,12,5341.3099999999995,7.85,19,90,445.1091666666666,4.0,1,0.97686064,High
101572,0,8,5062.91,6.444444444444445,16,103,632.86375,2.330097087378641,0,0.26145828,Low
101573,14,13,15225.55,8.545454545454545,32,99,1171.1961538461537,3.9393939393939394,0,0.24049687,Low
101574,3,4,5914.0,8.083333333333334,12,35,1478.5,3.4285714285714284,0,0.15887786,Low
101575,9,21,20719.37,8.163636363636364,50,467,986.6366666666667,1.3490364025695931,0,0.061579682,Low
101576,69,7,6396.02,8.631578947368421,19,57,913.7171428571429,3.68421052631579,1,0.9032346,High
101577,155,12,9907.62,7.285714285714286,31,111,825.6350000000001,3.243243243243243,1,0.9769455,High
101578,0,26,24088.56,7.783783783783784,62,188,926.483076923077,4.148936170212766,0,0.057899356,Low
101579,6,41,45311.74,7.6869565217391305,73,211,1105.1643902439023,5.829383886255925,0,0.046144653,Low
101581,5,91,80695.56,7.953389830508475,105,531,886.7643956043955,5.141242937853107,0,0.021839922,Low
101582,8,2,1188.8700000000001,5.8,5,2,594.4350000000001,30.0,0,0.14024545,Low
101586,157,40,31348.93,7.00990099009901,68,269,783.72325,4.4609665427509295,1,0.9710527,High
101587,5,26,24696.079999999998,6.722222222222222,56,436,949.8492307692306,1.7889908256880733,0,0.04303896,Low
101588,251,10,11284.59,7.636363636363637,23,119,1128.459,2.5210084033613445,1,0.97732717,High
101589,2,11,13280.32,8.678571428571429,27,164,1207.3018181818181,2.0121951219512195,0,0.22941613,Low
101590,392,10,8052.599999999999,7.814814814814815,24,90,805.26,3.3333333333333335,1,0.97724354,High
101591,2,24,18673.67,7.373134328358209,50,328,778.0695833333333,2.1951219512195124,0,0.123869136,Low
101592,3,28,28536.0,7.5256410256410255,59,431,1019.1428571428571,1.948955916473318,0,0.036050744,Low
101593,19,54,53976.49,7.69620253164557,93,378,999.5646296296296,4.285714285714286,0,0.06029602,Low
101594,21,23,17825.9,7.2,48,183,775.0391304347827,3.7704918032786887,0,0.31957337,Medium
101595,260,4,3585.92,8.11111111111111,9,73,896.48,1.6438356164383563,1,0.97709614,High
101596,4,29,31410.73,7.903614457831325,64,177,1083.1286206896552,4.915254237288135,0,0.04657992,Low
101597,201,18,18110.73,7.38,40,294,1006.1516666666666,1.8367346938775508,1,0.97514266,High
101598,38,3,1379.15,8.25,8,3,459.7166666666667,30.0,0,0.35939455,Medium
101599,11,11,10270.05,8.0,29,67,933.6409090909091,4.925373134328358,0,0.14883348,Low
101600,28,12,14743.79,7.529411764705882,29,78,1228.6491666666668,4.615384615384615,1,0.41808662,Medium
101601,64,3,913.0999999999999,10.0,3,214,304.3666666666666,0.4205607476635514,1,0.7399983,High
101603,12,12,9882.26,7.0,30,62,823.5216666666666,5.806451612903225,0,0.15640971,Low
101604,181,10,8345.36,8.619047619047619,20,145,834.5360000000001,2.0689655172413794,1,0.97657496,High
101607,45,7,4010.49,8.454545454545455,11,110,572.9271428571428,1.9090909090909092,1,0.80406404,High
101608,85,14,18964.71,7.0,44,139,1354.6221428571428,3.0215827338129495,1,0.92951405,High
101609,13,43,37722.82,7.356521739130435,75,297,877.2748837209302,4.343434343434343,0,0.09876408,Low
101610,207,20,17063.75,7.1875,40,117,853.1875,5.128205128205129,1,0.9695887,High
101611,39,47,47894.9,8.219696969696969,80,410,1019.0404255319149,3.4390243902439024,0,0.10619867,Low
101612,0,65,54177.59,7.346153846153846,86,487,833.5013846153846,4.004106776180698,0,0.022788312,Low
101613,11,10,10071.82,7.03030303030303,28,99,1007.182,3.0303030303030303,0,0.3350737,Medium
101614,9,11,6605.84,6.517241379310345,25,128,600.5309090909091,2.578125,0,0.32984367,Medium
101615,29,2,2590.62,9.8,4,25,1295.31,2.4,0,0.4087048,Medium
101617,5,5,7059.2300000000005,9.5,14,17,1411.846,8.823529411764707,0,0.090612285,Low
101618,67,25,29236.85,8.393939393939394,51,295,1169.474,2.542372881355932,1,0.8554162,High
101619,18,28,26567.36,7.226190476190476,58,436,948.8342857142858,1.926605504587156,0,0.057522587,Low
101620,11,43,44157.45,7.340909090909091,82,206,1026.917441860465,6.262135922330097,0,0.0518955,Low
101621,155,15,11575.64,6.868421052631579,35,319,771.7093333333333,1.4106583072100314,1,0.9740932,High
101622,20,12,7220.28,7.961538461538462,25,110,601.6899999999999,3.272727272727273,0,0.37204027,Medium
101624,40,9,11191.880000000001,7.935483870967742,30,9,1243.5422222222223,30.0,0,0.44397563,Medium
101625,4,20,25604.93,8.40625,53,136,1280.2465,4.411764705882353,0,0.063258335,Low
101627,1,76,72910.37,7.644329896907217,97,481,959.3469736842104,4.74012474012474,0,0.021187397,Low
101628,162,6,4648.92,7.0,12,97,774.82,1.8556701030927836,1,0.977001,High
101629,6,6,7538.82,7.888888888888889,15,59,1256.47,3.050847457627119,0,0.28775603,Low
101631,84,24,21664.74,7.693548387096774,50,420,902.6975000000001,1.7142857142857142,1,0.87996763,High
101632,272,16,8972.54,6.5588235294117645,29,217,560.78375,2.2119815668202767,1,0.9770408,High
101633,0,10,11698.19,7.117647058823529,29,110,1169.819,2.7272727272727275,0,0.24785058,Low
101634,4,19,18715.83,7.3559322033898304,49,88,985.0436842105264,6.4772727272727275,0,0.06768091,Low
101635,7,28,30885.43,7.878378378378378,55,159,1103.0510714285715,5.283018867924529,0,0.07867298,Low
101636,316,4,2480.33,5.111111111111111,9,160,620.0825,0.75,1,0.9785751,High
101637,43,3,2754.24,6.714285714285714,7,23,918.0799999999999,3.913043478260869,0,0.6284802,High
101638,14,14,11705.33,8.243243243243244,32,170,836.095,2.4705882352941173,0,0.3917985,Medium
101639,294,15,15123.1,7.404761904761905,34,188,1008.2066666666667,2.393617021276596,1,0.9768059,High
101640,27,75,72057.83,7.605504587155964,103,500,960.7710666666667,4.5,0,0.07895085,Low
101644,11,48,45400.72,7.6461538461538465,76,418,945.8483333333334,3.4449760765550237,0,0.0332691,Low
101646,48,16,16300.76,8.11111111111111,40,125,1018.7975,3.84,1,0.8111112,High
101647,21,3,1007.99,4.2,5,7,335.99666666666667,12.857142857142858,0,0.2251311,Low
101648,12,16,12407.95,6.714285714285714,36,94,775.496875,5.1063829787234045,1,0.17943761,Low
101649,6,52,44627.03,7.5606060606060606,81,332,858.2121153846153,4.698795180722891,0,0.03127791,Low
101650,16,15,12309.49,7.444444444444445,32,303,820.6326666666666,1.4851485148514851,0,0.34284544,Medium
101653,4,21,23598.83,7.390625,52,124,1123.7538095238097,5.080645161290322,0,0.063376404,Low
101654,0,16,13753.38,7.021739130434782,38,136,859.58625,3.5294117647058822,0,0.12026496,Low
101655,5,1,1125.1,6.25,4,1,1125.1,30.0,0,0.09194245,Low
101657,7,8,9437.36,7.708333333333333,20,75,1179.67,3.2,1,0.30160192,Medium
101658,214,7,5040.0199999999995,6.6923076923076925,11,170,720.0028571428571,1.2352941176470587,1,0.9776105,High
101659,8,74,63862.47,7.422885572139304,99,388,863.0063513513513,5.721649484536083,0,0.027768621,Low
101662,232,30,28276.670000000002,6.9393939393939394,71,177,942.5556666666668,5.084745762711864,1,0.9695887,High
101663,21,6,5486.83,7.3,18,79,914.4716666666667,2.278481012658228,0,0.4989946,Medium
101664,150,12,9207.89,7.7407407407407405,23,115,767.3241666666667,3.1304347826086953,1,0.9769455,High
101665,212,9,5969.88,8.421052631578947,19,182,663.32,1.4835164835164836,1,0.97722715,High
101666,116,2,2428.21,8.0,7,28,1214.105,2.142857142857143,1,0.97304213,High
101667,34,31,21937.44,6.7272727272727275,60,230,707.6593548387096,4.043478260869565,1,0.5352767,Medium
101669,11,60,56653.38,7.16,100,426,944.223,4.225352112676057,0,0.032879476,Low
101670,6,5,2120.94,6.25,11,35,424.188,4.285714285714286,0,0.12743314,Low
101671,1,46,41524.61,7.2,78,254,902.7089130434782,5.433070866141732,0,0.024381055,Low
101674,7,26,22077.22,7.246376811594203,53,174,849.1238461538462,4.482758620689656,0,0.09809247,Low
101675,150,14,15027.5,7.642857142857143,39,133,1073.392857142857,3.1578947368421053,1,0.9767097,High
101677,1,32,28170.01,7.543478260869565,62,254,880.3128125,3.779527559055118,0,0.05617305,Low
101678,50,20,17507.44,7.372549019607843,40,201,875.372,2.9850746268656714,1,0.81485677,High
101679,3,1,1077.92,7.5,2,1,1077.92,30.0,0,0.090267934,Low
101680,0,82,73539.92,7.219827586206897,106,520,896.8282926829268,4.730769230769231,0,0.02159091,Low
101681,5,83,79136.61,7.472103004291846,101,480,953.4531325301205,5.1875,0,0.021839922,Low
101682,2,20,22304.21,7.8545454545454545,47,392,1115.2105,1.530612244897959,0,0.05822934,Low
101683,346,11,6579.85,7.818181818181818,21,103,598.1681818181819,3.2038834951456314,1,0.9770408,High
101684,301,13,9741.66,6.605263157894737,34,209,749.3584615384615,1.8660287081339713,1,0.97689205,High
101685,18,1,522.56,8.0,1,1,522.56,30.0,0,0.1837611,Low
101686,245,11,8348.26,9.0,24,257,758.9327272727273,1.284046692607004,1,0.97657555,High
101687,19,72,77224.12,7.533898305084746,105,437,1072.5572222222222,4.94279176201373,0,0.03208137,Low
101688,0,48,40628.08,7.3076923076923075,74,500,846.4183333333334,2.88,0,0.027738847,Low
101689,27,19,21507.97,7.288135593220339,46,107,1131.9984210526316,5.327102803738318,0,0.38291645,Medium
101690,267,23,18444.95,7.677966101694915,48,162,801.954347826087,4.259259259259259,1,0.97512674,High
101692,17,7,7800.65,7.578947368421052,18,59,1114.3785714285714,3.5593220338983054,1,0.34390908,Medium
101693,24,11,12045.15,8.0625,29,132,1095.0136363636364,2.5,0,0.5068678,Medium
101694,20,39,39471.62,7.539130434782609,76,397,1012.0928205128206,2.9471032745591943,0,0.044940952,Low
101695,177,38,37305.73,7.3474576271186445,76,315,981.7297368421054,3.619047619047619,1,0.9742397,High
101697,17,34,27169.8,7.746987951807229,64,358,799.1117647058824,2.8491620111731844,0,0.10385409,Low
101698,26,17,14741.18,6.803921568627451,44,226,867.1282352941176,2.256637168141593,0,0.4792176,Medium
101699,109,10,8756.2,7.333333333333333,25,59,875.6200000000001,5.084745762711865,1,0.970746,High
101700,8,8,9950.92,7.633333333333334,27,127,1243.865,1.889763779527559,0,0.32934493,Medium
101702,112,12,13094.26,8.71875,26,278,1091.1883333333333,1.2949640287769784,1,0.97588503,High
101703,24,7,5865.76,7.2272727272727275,20,67,837.9657142857143,3.134328358208955,1,0.53611755,Medium
101704,10,9,8623.27,7.608695652173913,20,108,958.1411111111112,2.5,0,0.34564096,Medium
101705,18,9,7615.400000000001,7.869565217391305,23,57,846.1555555555556,4.736842105263158,0,0.22741608,Low
101707,6,14,11271.13,7.138888888888889,34,136,805.0807142857142,3.088235294117647,0,0.23811714,Low
101709,89,8,5416.45,6.043478260869565,23,194,677.05625,1.2371134020618557,1,0.9305492,High
101710,17,15,15663.1,8.511627906976743,39,340,1044.2066666666667,1.3235294117647058,0,0.1615083,Low
101711,5,8,7518.07,7.16,20,128,939.75875,1.875,1,0.2890382,Low
101712,0,15,21461.18,8.66,40,220,1430.7453333333333,2.0454545454545454,0,0.13442676,Low
101713,256,23,20804.29,8.2,43,283,904.534347826087,2.4381625441696113,1,0.9760507,High
101714,9,23,26268.72,7.259740259740259,56,214,1142.1182608695653,3.2242990654205608,0,0.15998551,Low
101715,11,34,34120.6,7.581632653061225,71,248,1003.5470588235294,4.112903225806451,0,0.108850144,Low
101716,2,2,1510.44,9.0,5,10,755.22,6.0,0,0.09983249,Low
101718,31,14,14499.92,7.868421052631579,29,107,1035.7085714285715,3.925233644859813,1,0.511315,Medium
101719,15,59,54995.13,7.629139072847682,89,375,932.1208474576271,4.72,0,0.0484808,Low
101720,31,21,20548.9,8.84,34,155,978.5190476190477,4.064516129032258,0,0.46367633,Medium
101721,2,6,4629.03,10.090909090909092,10,106,771.505,1.6981132075471699,0,0.26105377,Low
101722,181,28,29066.02,8.128205128205128,60,315,1038.0721428571428,2.6666666666666665,1,0.9753024,High
101723,11,6,3838.65,6.230769230769231,11,53,639.775,3.3962264150943398,0,0.24807376,Low
101724,21,26,25786.99,8.186666666666667,58,224,991.8073076923077,3.482142857142857,0,0.34939745,Medium
101725,8,61,62397.72,7.573033707865169,95,434,1022.9134426229508,4.216589861751152,0,0.027340384,Low
101726,0,44,35864.49,7.223140495867769,70,305,815.1020454545454,4.327868852459017,0,0.03596294,Low
101728,21,42,43805.12,7.587719298245614,73,343,1042.9790476190476,3.673469387755102,0,0.116769984,Low
101729,291,3,3258.87,8.625,8,86,1086.29,1.0465116279069768,1,0.9767824,High
101732,4,49,50018.68,7.548148148148148,78,268,1020.7893877551021,5.485074626865671,0,0.027873874,Low
